ID,confidence_score,ligand_iptm,affinity_pred_value,affinity_pred_value1,affinity_pred_value2,affinity_probability_binary,affinity_probability_binary1,affinity_probability_binary2,SMILES
Z57902253,0.7475748062133789,0.8606053590774536,2.4965972900390625,2.973703384399414,2.019491195678711,0.11099997907876968,0.07503864169120789,0.14696131646633148,CCC=1C=CC(=CC1)S(N)(=O)=O
Z57902803,0.7707635164260864,0.8685483932495117,2.544517755508423,2.162222385406494,2.9268131256103516,0.10647633671760559,0.05376613140106201,0.15918654203414917,CC=1C=CC=CC1S(N)(=O)=O
Z57914061,0.7528674006462097,0.9364559650421143,2.8180179595947266,2.656583309173584,2.97945237159729,0.14680255949497223,0.04552198573946953,0.24808314442634583,O=C(O)C=1C=CC=CC1F
Z57915361,0.7459720969200134,0.8962326049804688,2.0524497032165527,1.6989376544952393,2.4059619903564453,0.20848363637924194,0.13627618551254272,0.28069108724594116,COC1=CC=CC(OC)=C1C(=O)O
Z57984669,0.7833384275436401,0.9025170803070068,2.4691450595855713,2.987247943878174,1.9510421752929688,0.15052533149719238,0.029521837830543518,0.27152884006500244,CC1=NC(=CS1)C2=CC=CC(N)=C2
Z58981801,0.7492004036903381,0.8007545471191406,2.924708604812622,2.5335869789123535,3.3158302307128906,0.21249020099639893,0.17775055766105652,0.24722982943058014,NNC(=O)C=1C=CN=CC1
Z596250880,0.7913566827774048,0.9134473204612732,2.9882302284240723,2.820096969604492,3.1563632488250732,0.14293092489242554,0.12549972534179688,0.160362109541893,O=C(O)CC1=CNC=2C=CC(Br)=CC12
Z607808530,0.7690522074699402,0.905623733997345,2.6122989654541016,2.114750385284424,3.1098475456237793,0.15894672274589539,0.15729780495166779,0.16059564054012299,O=C(O)C1CC=2C=CC=CC2C1
Z608061328,0.7791385650634766,0.9114066958427429,3.2204666137695312,3.342398166656494,3.0985352993011475,0.15574850142002106,0.08532535284757614,0.22617165744304657,O=C(O)CC=1C=CC=CC1O
Z608353738,0.7626314163208008,0.878798246383667,2.8497941493988037,2.7063117027282715,2.993276596069336,0.5301088094711304,0.6616194248199463,0.39859822392463684,O=C(O)C=1N=CC=CC1O
Z62452555,0.7564119100570679,0.9024484753608704,1.9010201692581177,2.26168155670166,1.5403587818145752,0.28480133414268494,0.16920745372772217,0.4003952145576477,O=C1NC=NC=2C3=CC=CC=C3OC12
Z666140572,0.7921203970909119,0.9422734379768372,2.0764918327331543,1.9518100023269653,2.201173782348633,0.29011160135269165,0.3412553071975708,0.2389678806066513,O=C(O)C1=CC=2SC=CC2S1
Z68590124,0.7282624244689941,0.8616572618484497,2.6282849311828613,2.263063907623291,2.9935057163238525,0.24874812364578247,0.14085404574871063,0.3566421866416931,NC(=O)C=1C=CC=CC1O
Z728187792,0.7200730443000793,0.6620558500289917,3.0199384689331055,2.321868896484375,3.718008279800415,0.1262003481388092,0.03375156968832016,0.21864911913871765,C1=CNC(=N1)C=2C=CN=CC2
Z728884102,0.7800241112709045,0.912407636642456,2.2621564865112305,2.1557369232177734,2.3685762882232666,0.20601531863212585,0.22672633826732635,0.18530428409576416,CCN1CCC2=C(N)C=CC=C2C1
Z729557174,0.7875352501869202,0.9421183466911316,1.942936658859253,1.1264411211013794,2.759432315826416,0.10805981606245041,0.011681695468723774,0.20443794131278992,FC(F)(F)C=1N=CC(Br)=CN1
Z732776044,0.7790477871894836,0.8594831824302673,2.2673845291137695,2.597062587738037,1.937706470489502,0.22417902946472168,0.13143455982208252,0.31692349910736084,NC=1C=CC=C(C1)C=2C=CC=NC2
Z800222638,0.7626807689666748,0.9115192890167236,1.4261138439178467,1.394667625427246,1.4575601816177368,0.4915900230407715,0.6507924795150757,0.3323875963687897,O=C(O)C1=CSC=N1
Z802851752,0.7684645056724548,0.9102523922920227,2.8393735885620117,2.858264446258545,2.8204827308654785,0.22170892357826233,0.14467361569404602,0.29874423146247864,CC=1C=CC=C(N)C1C(=O)O
Z804943488,0.7713608741760254,0.9225630164146423,1.1316847801208496,1.741329312324524,0.5220402479171753,0.15222309529781342,0.07011045515537262,0.2343357354402542,C#CCN1CCOC1=O
Z808584750,0.7696887254714966,0.9268556237220764,2.532447099685669,2.4490041732788086,2.6158900260925293,0.17331023514270782,0.10701743513345718,0.23960304260253906,CN1N=CC(C(=O)O)=C1C=2C=CC=CC2
Z816000338,0.7650921940803528,0.9281450510025024,3.06524658203125,3.535360813140869,2.595132350921631,0.19502751529216766,0.10897312313318253,0.2810819149017334,O=C(O)CC=1C=CC=C(O)C1
Z818727120,0.7445497512817383,0.8432299494743347,2.5100297927856445,2.3340911865234375,2.6859681606292725,0.19805528223514557,0.11165649443864822,0.2844540774822235,OC=1C=CN=C2C=CC=CC12
Z838909446,0.7646569013595581,0.9269876480102539,2.7464804649353027,3.040830612182617,2.452130079269409,0.4017344117164612,0.42336609959602356,0.3801026940345764,O=C(O)C1=CN=C2C=CC=CC2=C1
Z840267872,0.7439852356910706,0.8913638591766357,2.796086311340332,2.8015518188476562,2.790621042251587,0.2695207893848419,0.19301800429821014,0.3460235893726349,NC1=NC=2C=CC=CC2C(=O)N1
Z877546758,0.6830848455429077,0.8124799728393555,2.1395492553710938,2.495358943939209,1.783739447593689,0.4330750107765198,0.47014230489730835,0.3960077166557312,O=C1CCCC2=CC(O)=CC=C12
Z89267039,0.7628654837608337,0.8761539459228516,3.0290329456329346,2.9629931449890137,3.0950727462768555,0.15581396222114563,0.03283748775720596,0.2787904441356659,NC1=NC=2C=C(Cl)C=CC2O1
Z89283908,0.7475546002388,0.8660061359405518,2.8558261394500732,2.6392788887023926,3.072373390197754,0.13941623270511627,0.035831648856401443,0.2430008202791214,O=C(O)C1=CNC2=CC=CC=C12
Z90120144,0.742668867111206,0.8369417786598206,2.354005813598633,2.7046709060668945,2.003340721130371,0.22080129384994507,0.15447008609771729,0.28713250160217285,N#CCC=1C=CC(O)=CC1
Z90121065,0.7459799647331238,0.7965189218521118,2.9022345542907715,3.015646457672119,2.788822650909424,0.361427366733551,0.35827821493148804,0.364576518535614,NC=1C=CC(C(=O)O)=C(O)C1
Z94600359,0.7794200778007507,0.9336910843849182,2.5197501182556152,2.0961856842041016,2.94331431388855,0.2614961266517639,0.2990816831588745,0.2239105999469757,CC=1C=CC=C(C(=O)O)C1N
Z94601331,0.7876216769218445,0.8976960778236389,2.215552806854248,1.8480459451675415,2.583059549331665,0.13197270035743713,0.06189853325486183,0.20204687118530273,CNC(=O)C=1C=C(Cl)C=CN1
Z969591530,0.735316812992096,0.7900615334510803,1.5582873821258545,1.3669296503067017,1.7496449947357178,0.17831379175186157,0.12188438326120377,0.23474319279193878,NS(=O)(=O)C1=NC2=CC=CC=C2N1
Z976688982,0.7792826294898987,0.9146756529808044,1.5381059646606445,1.4162863492965698,1.6599256992340088,0.05642755329608917,0.04237530007958412,0.07047980278730392,FC(F)(F)C=1C=CC(=NC1)OC2CCNCC2
Z979311300,0.7750875949859619,0.875795304775238,2.979734420776367,3.7436985969543457,2.2157700061798096,0.14630469679832458,0.030722931027412415,0.26188647747039795,CC=1C=CC=2NC=CC2C1
Z99600464,0.7212850451469421,0.8903684616088867,2.775819778442383,2.5986227989196777,2.953016757965088,0.09084722399711609,0.03206871449947357,0.1496257334947586,O=C(O)CC1=NOC=2C=CC=CC12
Z99601182,0.7469244003295898,0.8855663537979126,2.487260341644287,2.573464870452881,2.4010555744171143,0.16597069799900055,0.09283587336540222,0.23910552263259888,O=C(O)C=1C=NN(C1)C=2C=CC=CC2
